2018-05-16 16:46:50,775 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean:258 - Mapping filter: 'shiroFilterFactoryBean' to: [/*]
2018-05-16 16:46:51,643 [main] DEBUG i.g.tesla.ops.config.ApplicationContextRegister:19 - ApplicationContext registed-->org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@5d018107: startup date [Wed May 16 16:46:47 CST 2018]; root of context hierarchy
2018-05-16 16:46:54,133 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter:534 - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@5d018107: startup date [Wed May 16 16:46:47 CST 2018]; root of context hierarchy
2018-05-16 16:46:54,377 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/gateway/api/add],methods=[GET]}" onto public java.lang.String io.github.tesla.ops.api.controller.ApiController.add(org.springframework.ui.Model)
2018-05-16 16:46:54,379 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/gateway/api/update],methods=[POST]}" onto public io.github.tesla.ops.common.CommonResponse io.github.tesla.ops.api.controller.ApiController.update(io.github.tesla.ops.api.vo.ApiVo,org.springframework.web.multipart.MultipartFile)
2018-05-16 16:46:54,380 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/gateway/api/list],methods=[GET]}" onto public io.github.tesla.ops.system.domain.PageDO<io.github.tesla.ops.api.vo.ApiVo> io.github.tesla.ops.api.controller.ApiController.list(java.util.Map<java.lang.String, java.lang.Object>)
2018-05-16 16:46:54,380 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/gateway/api/remove],methods=[POST]}" onto public io.github.tesla.ops.common.CommonResponse io.github.tesla.ops.api.controller.ApiController.save(java.lang.Long)
2018-05-16 16:46:54,381 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/gateway/api/save],methods=[POST]}" onto public io.github.tesla.ops.common.CommonResponse io.github.tesla.ops.api.controller.ApiController.save(io.github.tesla.ops.api.vo.ApiVo,org.springframework.web.multipart.MultipartFile)
2018-05-16 16:46:54,381 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/gateway/api/batchRemove],methods=[POST]}" onto public io.github.tesla.ops.common.CommonResponse io.github.tesla.ops.api.controller.ApiController.batchRemove(java.lang.Long[])
2018-05-16 16:46:54,382 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/gateway/api],methods=[GET]}" onto public java.lang.String io.github.tesla.ops.api.controller.ApiController.api()
2018-05-16 16:46:54,382 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/gateway/api/edit/{id}],methods=[GET]}" onto public java.lang.String io.github.tesla.ops.api.controller.ApiController.edit(java.lang.Long,org.springframework.ui.Model)
2018-05-16 16:46:54,385 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/gateway/apigroup],methods=[GET]}" onto public java.lang.String io.github.tesla.ops.api.controller.ApiGroupController.group()
2018-05-16 16:46:54,387 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/gateway/apigroup/add],methods=[GET]}" onto public java.lang.String io.github.tesla.ops.api.controller.ApiGroupController.add()
2018-05-16 16:46:54,388 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/gateway/apigroup/remove],methods=[POST]}" onto public io.github.tesla.ops.common.CommonResponse io.github.tesla.ops.api.controller.ApiGroupController.remove(java.lang.Long)
